57445-000 a 57459-999;57445000;57459999 
57920-000 a 57924-999;57920000;57924999 
57240-001 a 57249-999;57240001;57249999 
57240-001 a 57249-999;57240001;57249999 
57940-000 a 57944-999;57940000;57944999 
57275-000 a 57279-999;57275000;57279999 
57120-000 a 57129-999;57120000;57129999 
57515-000 a 57519-999;57515000;57519999 
57635-000 a 57639-999;57635000;57639999 
57640-000 a 57659-999;57640000;57659999 
57265-000 a 57269-999;57265000;57269999 
57370-000 a 57379-999;57370000;57379999 
57800-000 a 57819-999;57800000;57819999 
57700-000 a 57719-999;57700000;57719999 
69540-000 a 69549-999;69540000;69549999 
69620-000 a 69629-999;69620000;69629999 
69445-000 a 69449-999;69445000;69449999 
69440-000 a 69444-999;69440000;69444999 
69265-000 a 69279-999;69265000;69279999 
69650-000 a 69659-999;69650000;69659999 
69240-000 a 69249-999;69240000;69249999 
69700-000 a 69729-999;69700000;69729999 
69160-000 a 69179-999;69160000;69179999 
69630-000 a 69639-999;69630000;69639999 
69430-000 a 69434-999;69430000;69434999 
69195-000 a 69199-999;69195000;69199999 
69850-000 a 69859-999;69850000;69859999 
69200-000 a 69229-999;69200000;69229999 
69425-000 a 69429-999;69425000;69429999 
69820-000 a 69829-999;69820000;69829999 
69500-000 a 69509-999;69500000;69509999 
69250-000 a 69254-999;69250000;69254999 
69255-000 a 69259-999;69255000;69259999 
69460-000 a 69469-999;69460000;69469999 
69450-000 a 69459-999;69450000;69459999 
69880-000 a 69889-999;69880000;69889999 
69870-000 a 69879-999;69870000;69879999 
69670-000 a 69679-999;69670000;69679999 
69895-000 a 69899-999;69895000;69899999 
69800-000 a 69819-999;69800000;69819999 
69890-000 a 69894-999;69890000;69894999 
69415-000 a 69424-999;69415000;69424999 
69100-001 a 69113-999;69100001;69113999 
69100-001 a 69109-999;69100001;69109999 
69510-000 a 69519-999;69510000;69519999 
69120-000 a 69129-999;69120000;69129999 
69495-000 a 69499-999;69495000;69499999 
69520-000 a 69529-999;69520000;69529999 
69660-000 a 69669-999;69660000;69669999 
69830-000 a 69849-999;69830000;69849999 
69400-001 a 69414-999;69400001;69414999 
69400-001 a 69409-999;69400001;69409999 
69435-000 a 69439-999;69435000;69439999 
69000-001 a 69099-999;69000001;69099999 
69000-001 a 69099-999;69000001;69099999 
69280-000 a 69299-999;69280000;69299999 
69490-000 a 69494-999;69490000;69494999 
69190-000 a 69194-999;69190000;69194999 
69140-000 a 69149-999;69140000;69149999 
69230-000 a 69239-999;69230000;69239999 
69730-000 a 69734-999;69730000;69734999 
69260-000 a 69264-999;69260000;69264999 
69150-001 a 69159-999;69150001;69159999 
69150-001 a 69157-999;69150001;69157999 
69860-000 a 69869-999;69860000;69869999 
69735-000 a 69739-999;69735000;69739999 
69117-000 a 69119-999;69117000;69119999 
69740-000 a 69749-999;69740000;69749999 
69680-000 a 69684-999;69680000;69684999 
69750-000 a 69799-999;69750000;69799999 
69600-000 a 69619-999;69600000;69619999 
69135-000 a 69139-999;69135000;69139999 
69114-000 a 69116-999;69114000;69116999 
69640-000 a 69649-999;69640000;69649999 
69480-000 a 69484-999;69480000;69484999 
69550-001 a 69559-999;69550001;69559999 
69550-001 a 69558-999;69550001;69558999 
69685-000 a 69699-999;69685000;69699999 
69530-000 a 69539-999;69530000;69539999 
69130-000 a 69134-999;69130000;69134999 
69180-000 a 69189-999;69180000;69189999 
68950-000 a 68959-999;68950000;68959999 
68960-000 a 68972-999;68960000;68972999 
68973-000 a 68975-999;68973000;68975999 
68915-000 a 68917-999;68915000;68917999 
68976-000 a 68979-999;68976000;68979999 
68920-000 a 68923-999;68920000;68923999 
68900-001 a 68914-999;68900001;68914999 
68900-001 a 68911-999;68900001;68911999 
68940-000 a 68944-999;68940000;68944999 
68980-000 a 68989-999;68980000;68989999 
68945-000 a 68947-999;68945000;68947999 
68997-000 a 68999-999;68997000;68999999 
68918-000 a 68919-999;68918000;68919999 
68925-001 a 68939-999;68925001;68939999 
68925-001 a 68939-999;68925001;68939999 
68948-000 a 68949-999;68948000;68949999 
68990-000 a 68996-999;68990000;68996999 
68924-000 a 68924-999;68924000;68924999 
46690-000 a 46699-999;46690000;46699999 
48680-000 a 48699-999;48680000;48699999 
48360-000 a 48369-999;48360000;48369999 
48435-000 a 48439-999;48435000;48439999 
48170-000 a 48179-999;48170000;48179999 
45220-000 a 45224-999;45220000;45224999 
48000-001 a 48107-999;48000001;48107999 
48000-001 a 48099-999;48000001;48099999 
45910-000 a 45919-999;45910000;45919999 
45640-000 a 45644-999;45640000;45644999 
45300-000 a 45304-999;45300000;45304999 
44230-000 a 44244-999;44230000;44244999 
44910-000 a 44914-999;44910000;44914999 
45180-000 a 45189-999;45180000;45189999 
46830-000 a 46834-999;46830000;46834999 
48990-000 a 48999-999;48990000;48999999 
47960-000 a 47969-999;47960000;47969999 
44670-000 a 44679-999;44670000;44679999 
48420-000 a 48429-999;48420000;48429999 
44180-000 a 44189-999;44180000;44189999 
44780-000 a 44789-999;44780000;44789999 
48350-000 a 48359-999;48350000;48359999 
45355-000 a 45359-999;45355000;45359999 
48108-000 a 48109-999;48108000;48109999 
46130-000 a 46139-999;46130000;46139999 
48760-000 a 48769-999;48760000;48769999 
48130-000 a 48139-999;48130000;48139999 
45695-000 a 45699-999;45695000;45699999 
44490-000 a 44499-999;44490000;44499999 
45675-000 a 45679-999;45675000;45679999 
47830-000 a 47844-999;47830000;47844999 
44620-000 a 44629-999;44620000;44629999 
48405-000 a 48409-999;48405000;48409999 
47100-000 a 47114-999;47100000;47114999 
46650-000 a 46669-999;46650000;46669999 
45120-000 a 45129-999;45120000;45129999 
44990-000 a 44999-999;44990000;44999999 
45560-000 a 45569-999;45560000;45569999 
47800-001 a 47819-999;47800001;47819999 
47800-001 a 47819-999;47800001;47819999 
44895-000 a 44899-999;44895000;44899999 
45625-000 a 45629-999;45625000;45629999 
48705-000 a 48709-999;48705000;48709999 
45800-000 a 45806-999;45800000;45806999 
45160-000 a 45169-999;45160000;45169999 
48780-000 a 48789-999;48780000;48789999 
45250-000 a 45254-999;45250000;45254999 
46850-000 a 46859-999;46850000;46859999 
47600-000 a 47609-999;47600000;47609999 
45263-000 a 45264-999;45263000;45264999 
46740-000 a 46749-999;46740000;46749999 
46820-000 a 46824-999;46820000;46824999 
46530-000 a 46539-999;46530000;46539999 
46570-000 a 46574-999;46570000;46574999 
45325-000 a 45329-999;45325000;45329999 
47750-000 a 47759-999;47750000;47759999 
47560-000 a 47579-999;47560000;47579999 
46100-000 a 46109-999;46100000;46109999 
45615-000 a 45619-999;45615000;45619999 
47120-000 a 47149-999;47120000;47149999 
45130-000 a 45139-999;45130000;45139999 
44345-000 a 44349-999;44345000;44349999 
44300-000 a 44319-999;44300000;44319999 
46300-000 a 46309-999;46300000;46309999 
44730-000 a 44739-999;44730000;44739999 
45265-000 a 45269-999;45265000;45269999 
46400-000 a 46424-999;46400000;46424999 
44880-000 a 44884-999;44880000;44884999 
45420-000 a 45429-999;45420000;45429999 
44750-000 a 44754-999;44750000;44754999 
45880-000 a 45889-999;45880000;45889999 
42800-001 a 42849-999;42800001;42849999 
42800-001 a 42849-999;42800001;42849999 
45445-000 a 45449-999;45445000;45449999 
47220-000 a 47239-999;47220000;47239999 
44790-000 a 44797-999;44790000;44797999 
47730-000 a 47739-999;47730000;47739999 
44890-000 a 44894-999;44890000;44894999 
45860-000 a 45864-999;45860000;45864999 
48710-000 a 48719-999;48710000;48719999 
43800-001 a 43849-999;43800001;43849999 
43800-001 a 43839-999;43800001;43839999 
46380-000 a 46389-999;46380000;46389999 
45157-000 a 45159-999;45157000;45159999 
48840-000 a 48849-999;48840000;48849999 
48520-000 a 48539-999;48520000;48539999 
44645-000 a 44649-999;44645000;44649999 
44695-000 a 44697-999;44695000;44697999 
45177-000 a 45179-999;45177000;45179999 
45900-000 a 45909-999;45900000;45909999 
48390-000 a 48399-999;48390000;48399999 
46445-000 a 46445-999;46445000;46445999 
47300-000 a 47349-999;47300000;47349999 
44500-000 a 44519-999;44500000;44519999 
47845-000 a 47849-999;47845000;47849999 
48110-000 a 48119-999;48110000;48119999 
46575-000 a 46579-999;46575000;46579999 
44940-000 a 44949-999;44940000;44949999 
48660-000 a 48679-999;48660000;48679999 
48410-000 a 48414-999;48410000;48414999 
48450-000 a 48454-999;48450000;48454999 
45638-000 a 45639-999;45638000;45639999 
47680-000 a 47689-999;47680000;47689999 
44320-000 a 44329-999;44320000;44329999 
44540-000 a 44549-999;44540000;44549999 
48730-000 a 48749-999;48730000;48749999 
44245-000 a 44249-999;44245000;44249999 
48300-000 a 48309-999;48300000;48309999 
46200-000 a 46204-999;46200000;46204999 
46620-000 a 46639-999;46620000;46639999 
44250-000 a 44254-999;44250000;44254999 
46280-000 a 46289-999;46280000;46289999 
47690-000 a 47699-999;47690000;47699999 
48590-000 a 48599-999;48590000;48599999 
47650-000 a 47654-999;47650000;47654999 
47900-000 a 47939-999;47900000;47939999 
45330-000 a 45339-999;45330000;45339999 
48480-000 a 48484-999;48480000;48484999 
47950-000 a 47959-999;47950000;47959999 
44380-000 a 44399-999;44380000;44399999 
48930-000 a 48949-999;48930000;48949999 
45590-000 a 45599-999;45590000;45599999 
42850-000 a 43699-999;42850000;43699999 
46165-000 a 46169-999;46165000;46169999 
44560-000 a 44564-999;44560000;44564999 
45305-000 a 45309-999;45305000;45309999 
45150-000 a 45154-999;45150000;45154999 
48180-000 a 48279-999;48180000;48279999 
46180-000 a 46189-999;46180000;46189999 
48370-000 a 48389-999;48370000;48389999 
48500-000 a 48519-999;48500000;48519999 
45820-001 a 45833-999;45820001;45833999 
45820-001 a 45831-999;45820001;45831999 
48415-000 a 48419-999;48415000;48419999 
46446-000 a 46449-999;46446000;46449999 
44000-001 a 44149-999;44000001;44149999 
44000-001 a 44099-999;44000001;44099999 
44775-000 a 44779-999;44775000;44779999 
45720-000 a 45724-999;45720000;45724999 
45740-000 a 45744-999;45740000;45744999 
47990-000 a 47999-999;47990000;47999999 
45450-000 a 45451-999;45450000;45451999 
44650-000 a 44654-999;44650000;44654999 
47450-000 a 47499-999;47450000;47499999 
48620-000 a 48629-999;48620000;48629999 
45540-000 a 45544-999;45540000;45544999 
44350-000 a 44359-999;44350000;44359999 
46205-000 a 46219-999;46205000;46219999 
46430-000 a 46437-999;46430000;46437999 
45840-000 a 45847-999;45840000;45847999 
48445-000 a 48449-999;48445000;48449999 
46860-000 a 46874-999;46860000;46874999 
46390-000 a 46399-999;46390000;46399999 
45745-000 a 45749-999;45745000;45749999 
46760-000 a 46764-999;46760000;46764999 
45290-000 a 45299-999;45290000;45299999 
44970-000 a 44989-999;44970000;44989999 
46540-000 a 46549-999;46540000;46549999 
46840-000 a 46849-999;46840000;46849999 
45500-000 a 45519-999;45500000;45519999 
45940-000 a 45949-999;45940000;45949999 
45580-000 a 45584-999;45580000;45584999 
46700-000 a 46729-999;46700000;46729999 
44960-000 a 44969-999;44960000;44969999 
47520-000 a 47529-999;47520000;47529999 
48725-000 a 48729-999;48725000;48729999 
46490-000 a 46499-999;46490000;46499999 
45443-000 a 45444-999;45443000;45444999 
45280-000 a 45289-999;45280000;45289999 
45650-001 a 45674-999;45650001;45674999 
45650-001 a 45662-999;45650001;45662999 
48490-000 a 48499-999;48490000;48499999 
44680-000 a 44689-999;44680000;44689999 
45570-000 a 45579-999;45570000;45579999 
44600-000 a 44609-999;44600000;44609999 
47590-000 a 47599-999;47590000;47599999 
45370-000 a 45374-999;45370000;45374999 
46770-000 a 46779-999;46770000;46779999 
46980-000 a 46989-999;46980000;46989999 
44255-000 a 44259-999;44255000;44259999 
44900-000 a 44904-999;44900000;44904999 
45848-000 a 45849-999;45848000;45849999 
46880-000 a 46899-999;46880000;46899999 
45600-001 a 45614-999;45600001;45614999 
45600-001 a 45614-999;45600001;45614999 
45530-000 a 45539-999;45530000;45539999 
46790-000 a 46799-999;46790000;46799999 
45230-000 a 45239-999;45230000;45239999 
45585-000 a 45589-999;45585000;45589999 
45850-000 a 45854-999;45850000;45854999 
47440-000 a 47449-999;47440000;47449999 
45730-000 a 45739-999;45730000;45739999 
45630-000 a 45637-999;45630000;45637999 
45836-000 a 45839-999;45836000;45839999 
45455-000 a 45459-999;45455000;45459999 
45140-000 a 45149-999;45140000;45149999 
48290-000 a 48299-999;48290000;48299999 
45970-000 a 45979-999;45970000;45979999 
44460-000 a 44469-999;44460000;44469999 
45750-000 a 45759-999;45750000;45759999 
45855-000 a 45859-999;45855000;45859999 
45700-000 a 45709-999;45700000;45709999 
48475-000 a 48479-999;48475000;48479999 
45645-000 a 45649-999;45645000;45649999 
45340-000 a 45344-999;45340000;45344999 
45780-000 a 45789-999;45780000;45789999 
46875-000 a 46879-999;46875000;46879999 
45350-000 a 45354-999;45350000;45354999 
48850-000 a 48859-999;48850000;48859999 
45710-000 a 45719-999;45710000;45719999 
46640-000 a 46649-999;46640000;46649999 
45435-000 a 45435-999;45435000;45435999 
46438-000 a 46439-999;46438000;46439999 
47655-000 a 47664-999;47655000;47664999 
46310-000 a 46329-999;46310000;46329999 
44700-000 a 44709-999;44700000;44709999 
45345-000 a 45349-999;45345000;45349999 
48960-000 a 48969-999;48960000;48969999 
44480-000 a 44489-999;44480000;44489999 
48310-000 a 48329-999;48310000;48329999 
45200-001 a 45214-999;45200001;45214999 
45200-001 a 45211-999;45200001;45211999 
48540-000 a 48564-999;48540000;48564999 
45470-000 a 45479-999;45470000;45479999 
45225-000 a 45229-999;45225000;45229999 
44920-000 a 44924-999;44920000;44924999 
48900-001 a 48924-999;48900001;48924999 
48900-001 a 48920-999;48900001;48920999 
45834-000 a 45835-999;45834000;45835999 
44925-000 a 44929-999;44925000;44929999 
45622-000 a 45624-999;45622000;45624999 
46670-000 a 46689-999;46670000;46689999 
45215-000 a 45219-999;45215000;45219999 
46425-000 a 46429-999;46425000;46429999 
45490-000 a 45499-999;45490000;45499999 
45950-000 a 45954-999;45950000;45954999 
46825-000 a 46829-999;46825000;46829999 
45365-000 a 45369-999;45365000;45369999 
48720-000 a 48724-999;48720000;48724999 
44905-000 a 44909-999;44905000;44909999 
42700-001 a 42799-999;42700001;42799999 
42700-001 a 42749-999;42700001;42749999 
46960-000 a 46969-999;46960000;46969999 
46330-000 a 46349-999;46330000;46349999 
46140-000 a 46164-999;46140000;46164999 
47850-000 a 47859-999;47850000;47859999 
46805-000 a 46809-999;46805000;46809999 
45760-000 a 45769-999;45760000;45769999 
46500-000 a 46529-999;46500000;46529999 
48650-000 a 48659-999;48650000;48659999 
42600-000 a 42699-999;42600000;42699999 
46255-000 a 46269-999;46255000;46269999 
45770-000 a 45779-999;45770000;45779999 
44630-000 a 44634-999;44630000;44634999 
46440-000 a 46444-999;46440000;46444999 
46110-000 a 46129-999;46110000;46129999 
45240-000 a 45249-999;45240000;45249999 
47160-000 a 47199-999;47160000;47199999 
45360-000 a 45364-999;45360000;45364999 
44420-000 a 44449-999;44420000;44449999 
45520-000 a 45529-999;45520000;45529999 
46780-000 a 46789-999;46780000;46789999 
45870-000 a 45879-999;45870000;45879999 
48280-000 a 48289-999;48280000;48289999 
46480-000 a 46489-999;46480000;46489999 
45960-000 a 45969-999;45960000;45969999 
44720-000 a 44729-999;44720000;44729999 
45315-000 a 45319-999;45315000;45319999 
44745-000 a 44749-999;44745000;44749999 
45255-000 a 45259-999;45255000;45259999 
48800-000 a 48829-999;48800000;48829999 
47580-000 a 47589-999;47580000;47589999 
44850-000 a 44879-999;44850000;44879999 
46290-000 a 46299-999;46290000;46299999 
46750-000 a 46759-999;46750000;46759999 
45930-000 a 45939-999;45930000;45939999 
44885-000 a 44889-999;44885000;44889999 
44800-000 a 44829-999;44800000;44829999 
44575-000 a 44579-999;44575000;44579999 
47115-000 a 47119-999;47115000;47119999 
44340-000 a 44344-999;44340000;44344999 
45480-000 a 45489-999;45480000;45489999 
44400-000 a 44419-999;44400000;44419999 
45440-000 a 45442-999;45440000;45442999 
48870-000 a 48879-999;48870000;48879999 
45270-000 a 45279-999;45270000;45279999 
44642-000 a 44644-999;44642000;44644999 
45452-000 a 45454-999;45452000;45454999 
45390-000 a 45399-999;45390000;45399999 
46835-000 a 46839-999;46835000;46839999 
48460-000 a 48469-999;48460000;48469999 
45920-000 a 45929-999;45920000;45929999 
46730-000 a 46739-999;46730000;46739999 
48455-000 a 48459-999;48455000;48459999 
48470-000 a 48474-999;48470000;48474999 
47530-000 a 47559-999;47530000;47559999 
48150-000 a 48169-999;48150000;48169999 
44718-000 a 44719-999;44718000;44719999 
46460-000 a 46469-999;46460000;46469999 
46930-000 a 46959-999;46930000;46959999 
46190-000 a 46199-999;46190000;46199999 
47500-000 a 47519-999;47500000;47519999 
48430-000 a 48434-999;48430000;48434999 
45890-000 a 45899-999;45890000;45899999 
48600-001 a 48619-999;48600001;48619999 
48600-001 a 48619-999;48600001;48619999 
44655-000 a 44659-999;44655000;44659999 
48140-000 a 48149-999;48140000;48149999 
48580-000 a 48589-999;48580000;48589999 
46765-000 a 46769-999;46765000;46769999 
47240-000 a 47299-999;47240000;47299999 
46360-000 a 46379-999;46360000;46379999 
44770-000 a 44774-999;44770000;44774999 
44610-000 a 44619-999;44610000;44619999 
45436-000 a 45439-999;45436000;45439999 
46270-000 a 46279-999;46270000;46279999 
44830-000 a 44839-999;44830000;44839999 
45375-000 a 45389-999;45375000;45389999 
45190-000 a 45199-999;45190000;45199999 
45260-000 a 45262-999;45260000;45262999 
48120-000 a 48129-999;48120000;48129999 
44755-000 a 44769-999;44755000;44769999 
45810-000 a 45819-999;45810000;45819999 
45790-000 a 45799-999;45790000;45799999 
45980-000 a 45984-999;45980000;45984999 
44930-000 a 44939-999;44930000;44939999 
46250-000 a 46254-999;46250000;46254999 
45416-000 a 45419-999;45416000;45419999 
48860-000 a 48869-999;48860000;48869999 
48830-000 a 48839-999;48830000;48839999 
44713-000 a 44714-999;44713000;44714999 
44520-000 a 44529-999;44520000;44529999 
47200-000 a 47219-999;47200000;47219999 
48750-000 a 48759-999;48750000;48759999 
47970-000 a 47989-999;47970000;47989999 
44640-000 a 44641-999;44640000;44641999 
46470-000 a 46479-999;46470000;46479999 
48440-000 a 48444-999;48440000;48444999 
48400-000 a 48404-999;48400000;48404999 
45155-000 a 45156-999;45155000;45156999 
46170-000 a 46179-999;46170000;46179999 
46220-000 a 46249-999;46220000;46249999 
46550-000 a 46569-999;46550000;46569999 
48330-000 a 48349-999;48330000;48349999 
48630-000 a 48649-999;48630000;48649999 
46800-000 a 46804-999;46800000;46804999 
44450-000 a 44459-999;44450000;44459999 
40000-001 a 42599-999;40000001;42599999 
40000-001 a 42599-999;40000001;42599999 
44150-000 a 44159-999;44150000;44159999 
48570-000 a 48579-999;48570000;48579999 
45807-000 a 45809-999;45807000;45809999 
45725-000 a 45729-999;45725000;45729999 
45320-000 a 45324-999;45320000;45324999 
45865-000 a 45869-999;45865000;45869999 
47640-000 a 47649-999;47640000;47649999 
47150-000 a 47159-999;47150000;47159999 
44590-000 a 44599-999;44590000;44599999 
48880-000 a 48889-999;48880000;48889999 
47700-000 a 47729-999;47700000;47729999 
44260-000 a 44269-999;44260000;44269999 
44200-000 a 44219-999;44200000;44219999 
44570-001 a 44574-999;44570001;44574999 
44570-001 a 44574-999;44570001;44574999 
44190-000 a 44199-999;44190000;44199999 
47820-000 a 47829-999;47820000;47829999 
48895-000 a 48899-999;48895000;48899999 
44550-000 a 44559-999;44550000;44559999 
44360-000 a 44379-999;44360000;44379999 
47665-000 a 47679-999;47665000;47679999 
43900-000 a 43999-999;43900000;43999999 
44915-000 a 44919-999;44915000;44919999 
44330-000 a 44339-999;44330000;44339999 
45620-000 a 45621-999;45620000;45621999 
44698-000 a 44699-999;44698000;44699999 
44580-000 a 44589-999;44580000;44589999 
43850-000 a 43899-999;43850000;43899999 
44530-000 a 44539-999;44530000;44539999 
48485-000 a 48489-999;48485000;48489999 
44220-000 a 44229-999;44220000;44229999 
44740-000 a 44744-999;44740000;44744999 
46900-000 a 46929-999;46900000;46929999 
46450-000 a 46459-999;46450000;46459999 
48970-000 a 48989-999;48970000;48989999 
47350-000 a 47399-999;47350000;47399999 
47630-000 a 47639-999;47630000;47639999 
47740-000 a 47749-999;47740000;47749999 
44660-000 a 44669-999;44660000;44669999 
48700-000 a 48704-999;48700000;48704999 
44710-000 a 44712-999;44710000;44712999 
43700-000 a 43799-999;43700000;43799999 
47610-000 a 47629-999;47610000;47629999 
48565-000 a 48569-999;48565000;48569999 
48925-000 a 48929-999;48925000;48929999 
46990-000 a 47099-999;46990000;47099999 
47760-000 a 47799-999;47760000;47799999 
46600-000 a 46619-999;46600000;46619999 
46580-000 a 46599-999;46580000;46599999 
44160-000 a 44179-999;44160000;44179999 
45430-000 a 45434-999;45430000;45434999 
44840-000 a 44849-999;44840000;44849999 
45985-001 a 45999-999;45985001;45999999 
45985-001 a 45996-999;45985001;45996999 
44280-000 a 44299-999;44280000;44299999 
48770-000 a 48779-999;48770000;48779999 
45465-000 a 45469-999;45465000;45469999 
44270-000 a 44279-999;44270000;44279999 
45170-000 a 45176-999;45170000;45176999 
48790-000 a 48799-999;48790000;48799999 
48950-000 a 48959-999;48950000;48959999 
45310-000 a 45314-999;45310000;45314999 
45545-000 a 45549-999;45545000;45549999 
45550-000 a 45559-999;45550000;45559999 
44950-000 a 44959-999;44950000;44959999 
44798-000 a 44799-999;44798000;44799999 
45690-000 a 45694-999;45690000;45694999 
46350-000 a 46359-999;46350000;46359999 
45680-000 a 45689-999;45680000;45689999 
46810-000 a 46819-999;46810000;46819999 
45400-000 a 45415-999;45400000;45415999 
48890-000 a 48894-999;48890000;48894999 
44635-000 a 44639-999;44635000;44639999 
44715-000 a 44717-999;44715000;44717999 
44690-000 a 44694-999;44690000;44694999 
44565-000 a 44569-999;44565000;44569999 
44470-000 a 44479-999;44470000;44479999 
45955-000 a 45959-999;45955000;45959999 
45000-001 a 45119-999;45000001;45119999 
45000-001 a 45099-999;45000001;45099999 
46970-000 a 46979-999;46970000;46979999 
47940-000 a 47949-999;47940000;47949999 
45460-000 a 45464-999;45460000;45464999 
47400-000 a 47439-999;47400000;47439999 
63240-000 a 63249-999;63240000;63249999 
62785-000 a 62789-999;62785000;62789999 
62580-000 a 62589-999;62580000;62589999 
63560-000 a 63569-999;63560000;63569999 
63575-000 a 63579-999;63575000;63579999 
62120-000 a 62129-999;62120000;62129999 
63195-000 a 63199-999;63195000;63199999 
62970-000 a 62979-999;62970000;62979999 
62540-000 a 62549-999;62540000;62549999 
63570-000 a 63574-999;63570000;63574999 
62630-000 a 62639-999;62630000;62639999 
61700-000 a 61759-999;61700000;61759999 
62800-000 a 62809-999;62800000;62809999 
62750-000 a 62754-999;62750000;62754999 
62210-000 a 62214-999;62210000;62214999 
63170-000 a 63179-999;63170000;63179999 
62762-000 a 62763-999;62762000;62763999 
63670-000 a 63679-999;63670000;63679999 
63140-000 a 63144-999;63140000;63144999 
